cust_id,buy,rfm_code,r_code,f_code,m_code
2224,0,224,2,2,4
2225,0,523,5,2,3
2226,0,123,1,2,3
2227,0,555,5,5,5
2228,0,155,1,5,5
2229,0,455,4,5,5
2230,0,421,4,2,1
2231,0,533,5,3,3
2232,0,212,2,1,2
2233,0,454,4,5,4
2234,0,234,2,3,4
2235,0,212,2,1,2
2236,0,255,2,5,5
2237,0,555,5,5,5
2238,0,455,4,5,5
2239,0,222,2,2,2
2240,0,235,2,3,5
2241,0,453,4,5,3
2242,0,311,3,1,1
2243,0,124,1,2,4
2244,0,435,4,3,5
2245,0,223,2,2,3
2246,1,123,1,2,3
2247,0,212,2,1,2
2248,1,322,3,2,2
2249,0,121,1,2,1
2250,0,211,2,1,1
2251,0,455,4,5,5
2252,0,535,5,3,5
2253,0,522,5,2,2
2254,0,232,2,3,2
2255,0,154,1,5,4
2256,0,423,4,2,3
2257,0,354,3,5,4
2258,0,523,5,2,3
2259,0,554,5,5,4
2260,0,433,4,3,3
2261,0,554,5,5,4
2262,0,123,1,2,3
2263,0,111,1,1,1
2264,0,234,2,3,4
2265,0,534,5,3,4
2266,0,154,1,5,4
2267,1,255,2,5,5
2268,0,133,1,3,3
2269,0,322,3,2,2
2270,0,111,1,1,1
2271,0,432,4,3,2
2272,0,523,5,2,3
2273,0,333,3,3,3
2274,0,454,4,5,4
2275,0,112,1,1,2
2276,0,455,4,5,5
2277,0,511,5,1,1
2278,0,534,5,3,4
2279,0,322,3,2,2
2280,0,112,1,1,2
2281,0,352,3,5,2
2282,0,324,3,2,4
2283,0,122,1,2,2
2284,0,522,5,2,2
2285,0,534,5,3,4
2286,0,411,4,1,1
2287,0,222,2,2,2
2288,0,533,5,3,3
2289,0,234,2,3,4
2290,0,534,5,3,4
2291,0,354,3,5,4
2292,0,333,3,3,3
2293,0,311,3,1,1
2294,0,222,2,2,2
2295,0,312,3,1,2
2296,0,255,2,5,5
2297,0,233,2,3,3
2298,0,434,4,3,4
2299,0,354,3,5,4
2300,0,513,5,1,3
2301,0,113,1,1,3
2302,0,222,2,2,2
2303,0,554,5,5,4
2304,0,513,5,1,3
2305,0,122,1,2,2
2306,0,334,3,3,4
2307,0,222,2,2,2
2308,0,354,3,5,4
2309,0,555,5,5,5
2310,0,555,5,5,5
2311,0,123,1,2,3
2312,0,553,5,5,3
2313,0,154,1,5,4
2314,0,414,4,1,4
2315,0,234,2,3,4
2316,0,423,4,2,3
2317,0,223,2,2,3
2318,0,111,1,1,1
2319,0,554,5,5,4
2320,0,355,3,5,5
2321,0,333,3,3,3
2322,0,312,3,1,2
2323,0,523,5,2,3
2324,0,221,2,2,1
2325,0,355,3,5,5
2326,0,254,2,5,4
2327,0,454,4,5,4
2328,1,152,1,5,2
2329,0,422,4,2,2
2330,0,524,5,2,4
2331,0,534,5,3,4
2332,0,211,2,1,1
2333,0,554,5,5,4
2334,0,112,1,1,2
2335,0,455,4,5,5
2336,0,333,3,3,3
2337,0,311,3,1,1
2338,0,355,3,5,5
2339,0,154,1,5,4
2340,0,511,5,1,1
2341,0,433,4,3,3
2342,0,422,4,2,2
2343,0,124,1,2,4
2344,0,333,3,3,3
2345,0,321,3,2,1
2346,0,433,4,3,3
2347,0,111,1,1,1
2348,0,454,4,5,4
2349,0,355,3,5,5
2350,0,255,2,5,5
2351,0,534,5,3,4
2352,0,554,5,5,4
2353,0,122,1,2,2
2354,0,525,5,2,5
2355,0,434,4,3,4
2356,0,333,3,3,3
2357,0,555,5,5,5
2358,0,455,4,5,5
2359,0,533,5,3,3
2360,0,134,1,3,4
2361,0,211,2,1,1
2362,0,433,4,3,3
2363,0,554,5,5,4
2364,0,523,5,2,3
2365,0,433,4,3,3
2366,0,522,5,2,2
2367,0,211,2,1,1
2368,1,221,2,2,1
2369,0,311,3,1,1
2370,0,524,5,2,4
2371,0,155,1,5,5
2372,0,555,5,5,5
2373,0,124,1,2,4
2374,0,354,3,5,4
2375,0,555,5,5,5
2376,0,255,2,5,5
2377,0,155,1,5,5
2378,0,432,4,3,2
2379,0,111,1,1,1
2380,0,352,3,5,2
2381,0,332,3,3,2
2382,0,235,2,3,5
2383,0,254,2,5,4
2384,0,333,3,3,3
2385,0,432,4,3,2
2386,0,333,3,3,3
2387,0,111,1,1,1
2388,0,454,4,5,4
2389,0,232,2,3,2
2390,0,522,5,2,2
2391,0,111,1,1,1
2392,0,555,5,5,5
2393,0,223,2,2,3
2394,0,523,5,2,3
2395,0,411,4,1,1
2396,0,211,2,1,1
2397,0,555,5,5,5
2398,0,223,2,2,3
2399,0,354,3,5,4
2400,0,211,2,1,1
2401,0,354,3,5,4
2402,0,553,5,5,3
2403,0,222,2,2,2
2404,0,531,5,3,1
2405,0,455,4,5,5
2406,1,255,2,5,5
2407,0,153,1,5,3
2408,0,154,1,5,4
2409,0,111,1,1,1
2410,0,453,4,5,3
2411,0,512,5,1,2
2412,0,522,5,2,2
2413,0,553,5,5,3
2414,0,455,4,5,5
2415,0,333,3,3,3
2416,0,225,2,2,5
2417,0,111,1,1,1
2418,0,334,3,3,4
2419,0,453,4,5,3
2420,0,111,1,1,1
2421,0,521,5,2,1
2422,0,355,3,5,5
2423,0,111,1,1,1
2424,0,111,1,1,1
2425,0,554,5,5,4
2426,0,355,3,5,5
2427,0,133,1,3,3
2428,0,311,3,1,1
2429,0,111,1,1,1
2430,0,522,5,2,2
2431,0,355,3,5,5
2432,0,555,5,5,5
2433,0,511,5,1,1
2434,0,322,3,2,2
2435,0,555,5,5,5
2436,0,211,2,1,1
2437,0,321,3,2,1
2438,0,522,5,2,2
2439,0,322,3,2,2
2440,0,525,5,2,5
2441,1,121,1,2,1
2442,0,255,2,5,5
2443,0,311,3,1,1
2444,0,311,3,1,1
2445,0,155,1,5,5
2446,0,111,1,1,1
2447,0,122,1,2,2
2448,0,324,3,2,4
2449,0,354,3,5,4
2450,0,134,1,3,4
2451,0,553,5,5,3
2452,0,434,4,3,4
2453,0,111,1,1,1
2454,0,555,5,5,5
2455,0,311,3,1,1
2456,0,225,2,2,5
2457,0,111,1,1,1
2458,0,211,2,1,1
2459,0,222,2,2,2
2460,0,455,4,5,5
2461,0,252,2,5,2
2462,0,322,3,2,2
2463,0,133,1,3,3
2464,0,454,4,5,4
2465,0,211,2,1,1
2466,0,454,4,5,4
2467,0,334,3,3,4
2468,0,255,2,5,5
2469,0,355,3,5,5
2470,0,334,3,3,4
2471,0,223,2,2,3
2472,0,121,1,2,1
2473,1,132,1,3,2
2474,0,211,2,1,1
2475,0,111,1,1,1
2476,0,111,1,1,1
2477,0,322,3,2,2
2478,0,422,4,2,2
2479,0,111,1,1,1
2480,0,553,5,5,3
2481,0,255,2,5,5
2482,0,212,2,1,2
2483,0,511,5,1,1
2484,0,423,4,2,3
2485,0,221,2,2,1
2486,0,355,3,5,5
2487,0,155,1,5,5
2488,0,123,1,2,3
2489,0,134,1,3,4
2490,0,411,4,1,1
2491,0,322,3,2,2
2492,0,354,3,5,4
2493,0,323,3,2,3
2494,0,221,2,2,1
2495,0,455,4,5,5
2496,0,155,1,5,5
2497,0,453,4,5,3
2498,0,111,1,1,1
2499,0,154,1,5,4
2500,0,431,4,3,1
2501,0,334,3,3,4
2502,0,511,5,1,1
2503,0,423,4,2,3
2504,0,552,5,5,2
2505,0,255,2,5,5
2506,0,154,1,5,4
2507,0,123,1,2,3
2508,0,222,2,2,2
2509,0,455,4,5,5
2510,0,311,3,1,1
2511,0,332,3,3,2
2512,0,255,2,5,5
2513,0,555,5,5,5
2514,0,255,2,5,5
2515,0,234,2,3,4
2516,0,154,1,5,4
2517,0,125,1,2,5
2518,0,322,3,2,2
2519,0,333,3,3,3
2520,0,224,2,2,4
2521,0,555,5,5,5
2522,0,432,4,3,2
2523,0,321,3,2,1
2524,0,354,3,5,4
2525,0,523,5,2,3
2526,0,354,3,5,4
2527,0,254,2,5,4
2528,0,323,3,2,3
2529,0,432,4,3,2
2530,0,554,5,5,4
2531,0,111,1,1,1
2532,0,211,2,1,1
2533,0,422,4,2,2
2534,0,312,3,1,2
2535,0,555,5,5,5
2536,1,232,2,3,2
2537,0,111,1,1,1
2538,0,311,3,1,1
2539,0,111,1,1,1
2540,0,122,1,2,2
2541,0,232,2,3,2
2542,0,311,3,1,1
2543,0,555,5,5,5
2544,0,232,2,3,2
2545,0,523,5,2,3
2546,0,555,5,5,5
2547,0,555,5,5,5
2548,1,155,1,5,5
2549,0,454,4,5,4
2550,0,255,2,5,5
2551,0,112,1,1,2
2552,0,433,4,3,3
2553,0,522,5,2,2
2554,0,121,1,2,1
2555,0,135,1,3,5
2556,0,521,5,2,1
2557,0,422,4,2,2
2558,0,554,5,5,4
2559,0,311,3,1,1
2560,0,434,4,3,4
2561,0,355,3,5,5
2562,0,311,3,1,1
2563,0,553,5,5,3
2564,0,211,2,1,1
2565,0,433,4,3,3
2566,0,511,5,1,1
2567,0,121,1,2,1
2568,0,255,2,5,5
2569,0,254,2,5,4
2570,0,122,1,2,2
2571,0,323,3,2,3
2572,0,554,5,5,4
2573,0,355,3,5,5
2574,0,155,1,5,5
2575,0,154,1,5,4
2576,0,311,3,1,1
2577,0,311,3,1,1
2578,0,411,4,1,1
2579,0,533,5,3,3
2580,0,323,3,2,3
2581,0,132,1,3,2
2582,0,323,3,2,3
2583,0,232,2,3,2
2584,0,354,3,5,4
2585,0,111,1,1,1
2586,0,155,1,5,5
2587,0,111,1,1,1
2588,0,312,3,1,2
2589,0,355,3,5,5
2590,0,554,5,5,4
2591,0,134,1,3,4
2592,0,155,1,5,5
2593,0,111,1,1,1
2594,0,211,2,1,1
2595,0,113,1,1,3
2596,0,423,4,2,3
2597,0,554,5,5,4
2598,0,555,5,5,5
2599,0,411,4,1,1
2600,0,354,3,5,4
2601,0,523,5,2,3
2602,0,452,4,5,2
2603,0,455,4,5,5
2604,0,332,3,3,2
2605,0,123,1,2,3
2606,0,453,4,5,3
2607,0,555,5,5,5
2608,0,453,4,5,3
2609,0,522,5,2,2
2610,0,132,1,3,2
2611,0,211,2,1,1
2612,0,432,4,3,2
2613,0,513,5,1,3
2614,0,422,4,2,2
2615,0,124,1,2,4
2616,0,354,3,5,4
2617,0,111,1,1,1
2618,0,525,5,2,5
2619,0,333,3,3,3
2620,1,124,1,2,4
2621,0,453,4,5,3
2622,0,555,5,5,5
2623,0,121,1,2,1
2624,0,321,3,2,1
2625,0,111,1,1,1
2626,0,534,5,3,4
2627,0,413,4,1,3
2628,0,522,5,2,2
2629,0,354,3,5,4
2630,0,111,1,1,1
2631,0,211,2,1,1
2632,0,353,3,5,3
2633,0,111,1,1,1
2634,0,222,2,2,2
2635,0,423,4,2,3
2636,0,334,3,3,4
2637,0,555,5,5,5
2638,0,411,4,1,1
2639,0,511,5,1,1
2640,0,322,3,2,2
2641,0,122,1,2,2
2642,0,234,2,3,4
2643,0,555,5,5,5
2644,0,233,2,3,3
2645,1,522,5,2,2
2646,0,255,2,5,5
2647,0,121,1,2,1
2648,0,335,3,3,5
2649,0,111,1,1,1
2650,0,111,1,1,1
2651,0,111,1,1,1
2652,0,431,4,3,1
2653,0,455,4,5,5
2654,0,111,1,1,1
2655,0,333,3,3,3
2656,0,254,2,5,4
2657,0,134,1,3,4
2658,0,451,4,5,1
2659,0,255,2,5,5
2660,0,222,2,2,2
2661,0,323,3,2,3
2662,0,521,5,2,1
2663,0,355,3,5,5
2664,0,553,5,5,3
2665,0,333,3,3,3
2666,0,455,4,5,5
2667,0,555,5,5,5
2668,0,324,3,2,4
2669,0,111,1,1,1
2670,0,554,5,5,4
2671,0,254,2,5,4
2672,0,434,4,3,4
2673,0,513,5,1,3
2674,0,511,5,1,1
2675,0,254,2,5,4
2676,0,222,2,2,2
2677,0,321,3,2,1
2678,0,423,4,2,3
2679,0,355,3,5,5
2680,1,454,4,5,4
2681,0,454,4,5,4
2682,0,555,5,5,5
2683,0,211,2,1,1
2684,0,334,3,3,4
2685,0,332,3,3,2
2686,0,311,3,1,1
2687,0,111,1,1,1
2688,0,554,5,5,4
2689,0,453,4,5,3
2690,0,455,4,5,5
2691,0,411,4,1,1
2692,0,355,3,5,5
2693,0,234,2,3,4
2694,0,111,1,1,1
2695,0,552,5,5,2
2696,0,255,2,5,5
2697,0,122,1,2,2
2698,0,324,3,2,4
2699,0,555,5,5,5
2700,0,254,2,5,4
2701,0,455,4,5,5
2702,0,135,1,3,5
2703,0,111,1,1,1
2704,0,124,1,2,4
2705,0,434,4,3,4
2706,0,324,3,2,4
2707,0,233,2,3,3
2708,0,522,5,2,2
2709,0,211,2,1,1
2710,0,222,2,2,2
2711,0,554,5,5,4
2712,0,434,4,3,4
2713,0,112,1,1,2
2714,0,454,4,5,4
2715,0,455,4,5,5
2716,0,255,2,5,5
2717,0,211,2,1,1
2718,1,223,2,2,3
2719,0,422,4,2,2
2720,0,452,4,5,2
2721,0,153,1,5,3
2722,0,422,4,2,2
2723,1,112,1,1,2
2724,0,513,5,1,3
2725,0,211,2,1,1
2726,0,235,2,3,5
2727,0,111,1,1,1
2728,0,121,1,2,1
2729,0,222,2,2,2
2730,0,414,4,1,4
2731,0,212,2,1,2
2732,0,312,3,1,2
2733,0,553,5,5,3
2734,0,323,3,2,3
2735,0,123,1,2,3
2736,0,534,5,3,4
2737,0,112,1,1,2
2738,0,211,2,1,1
2739,0,453,4,5,3
2740,0,334,3,3,4
2741,0,112,1,1,2
2742,0,555,5,5,5
2743,0,554,5,5,4
2744,0,233,2,3,3
2745,0,411,4,1,1
2746,0,212,2,1,2
2747,0,312,3,1,2
2748,0,555,5,5,5
2749,0,553,5,5,3
2750,0,111,1,1,1
2751,0,533,5,3,3
2752,0,222,2,2,2
2753,0,355,3,5,5
2754,0,555,5,5,5
2755,0,533,5,3,3
2756,0,235,2,3,5
2757,0,455,4,5,5
2758,0,554,5,5,4
2759,0,454,4,5,4
2760,0,311,3,1,1
2761,0,555,5,5,5
2762,0,121,1,2,1
2763,0,254,2,5,4
2764,0,455,4,5,5
2765,0,411,4,1,1
2766,0,533,5,3,3
2767,0,421,4,2,1
2768,0,453,4,5,3
2769,0,354,3,5,4
2770,0,535,5,3,5
2771,0,324,3,2,4
2772,0,455,4,5,5
2773,0,211,2,1,1
2774,0,311,3,1,1
2775,0,454,4,5,4
2776,0,412,4,1,2
2777,0,111,1,1,1
2778,0,432,4,3,2
2779,0,532,5,3,2
2780,0,355,3,5,5
2781,0,234,2,3,4
2782,0,423,4,2,3
2783,0,331,3,3,1
2784,0,522,5,2,2
2785,0,224,2,2,4
2786,0,254,2,5,4
2787,0,224,2,2,4
2788,0,355,3,5,5
2789,0,312,3,1,2
2790,0,432,4,3,2
2791,0,554,5,5,4
2792,0,553,5,5,3
2793,0,453,4,5,3
2794,0,322,3,2,2
2795,0,325,3,2,5
2796,0,554,5,5,4
2797,0,424,4,2,4
2798,0,211,2,1,1
2799,0,434,4,3,4
2800,0,333,3,3,3
2801,0,533,5,3,3
2802,0,511,5,1,1
2803,0,124,1,2,4
2804,0,354,3,5,4
2805,0,312,3,1,2
2806,0,534,5,3,4
2807,0,555,5,5,5
2808,0,155,1,5,5
2809,0,111,1,1,1
2810,0,211,2,1,1
2811,0,421,4,2,1
2812,0,355,3,5,5
2813,0,454,4,5,4
2814,0,511,5,1,1
2815,0,555,5,5,5
2816,0,432,4,3,2
2817,0,211,2,1,1
2818,0,111,1,1,1
2819,0,534,5,3,4
2820,0,433,4,3,3
2821,0,332,3,3,2
2822,0,433,4,3,3
2823,0,334,3,3,4
2824,0,554,5,5,4
2825,0,121,1,2,1
2826,0,254,2,5,4
2827,0,255,2,5,5
2828,0,112,1,1,2
2829,0,211,2,1,1
2830,0,123,1,2,3
2831,0,211,2,1,1
2832,0,211,2,1,1
2833,0,423,4,2,3
2834,0,122,1,2,2
2835,0,312,3,1,2
2836,0,421,4,2,1
2837,0,435,4,3,5
2838,0,421,4,2,1
2839,0,454,4,5,4
2840,0,421,4,2,1
2841,0,311,3,1,1
2842,0,354,3,5,4
2843,0,254,2,5,4
2844,1,311,3,1,1
2845,0,111,1,1,1
2846,0,533,5,3,3
2847,0,255,2,5,5
2848,0,355,3,5,5
2849,0,211,2,1,1
2850,0,552,5,5,2
2851,0,255,2,5,5
2852,0,553,5,5,3
2853,0,455,4,5,5
2854,0,333,3,3,3
2855,0,355,3,5,5
2856,0,353,3,5,3
2857,0,455,4,5,5
2858,0,133,1,3,3
2859,0,354,3,5,4
2860,0,555,5,5,5
2861,0,212,2,1,2
2862,0,211,2,1,1
2863,0,435,4,3,5
2864,0,312,3,1,2
2865,0,213,2,1,3
2866,0,221,2,2,1
2867,0,354,3,5,4
2868,0,355,3,5,5
2869,0,122,1,2,2
2870,0,252,2,5,2
2871,1,421,4,2,1
2872,0,133,1,3,3
2873,0,221,2,2,1
2874,1,311,3,1,1
2875,0,411,4,1,1
2876,0,123,1,2,3
2877,0,155,1,5,5
2878,0,211,2,1,1
2879,0,322,3,2,2
2880,0,452,4,5,2
2881,0,121,1,2,1
2882,0,454,4,5,4
2883,0,354,3,5,4
2884,0,522,5,2,2
2885,0,255,2,5,5
2886,0,255,2,5,5
2887,0,223,2,2,3
2888,0,123,1,2,3
2889,0,522,5,2,2
2890,0,554,5,5,4
2891,0,311,3,1,1
2892,0,433,4,3,3
2893,0,411,4,1,1
2894,1,122,1,2,2
2895,0,434,4,3,4
2896,0,533,5,3,3
2897,0,212,2,1,2
2898,0,211,2,1,1
2899,0,434,4,3,4
2900,0,211,2,1,1
2901,0,211,2,1,1
2902,0,334,3,3,4
2903,0,112,1,1,2
2904,0,311,3,1,1
2905,0,412,4,1,2
2906,0,455,4,5,5
2907,0,454,4,5,4
2908,0,525,5,2,5
2909,0,452,4,5,2
2910,0,355,3,5,5
2911,0,154,1,5,4
2912,0,533,5,3,3
2913,0,511,5,1,1
2914,0,554,5,5,4
2915,0,455,4,5,5
2916,0,255,2,5,5
2917,0,254,2,5,4
2918,0,255,2,5,5
2919,0,221,2,2,1
2920,0,522,5,2,2
2921,0,211,2,1,1
2922,0,522,5,2,2
2923,0,255,2,5,5
2924,0,454,4,5,4
2925,0,423,4,2,3
2926,0,433,4,3,3
2927,0,522,5,2,2
2928,0,551,5,5,1
2929,0,232,2,3,2
2930,0,423,4,2,3
2931,0,521,5,2,1
2932,0,522,5,2,2
2933,0,121,1,2,1
2934,0,455,4,5,5
2935,0,355,3,5,5
2936,0,222,2,2,2
2937,0,511,5,1,1
2938,0,112,1,1,2
2939,0,233,2,3,3
2940,0,525,5,2,5
2941,0,225,2,2,5
2942,0,111,1,1,1
2943,0,123,1,2,3
2944,0,511,5,1,1
2945,0,323,3,2,3
2946,0,355,3,5,5
2947,0,523,5,2,3
2948,0,332,3,3,2
2949,0,524,5,2,4
2950,0,551,5,5,1
2951,0,454,4,5,4
2952,0,511,5,1,1
2953,0,533,5,3,3
2954,0,233,2,3,3
2955,0,222,2,2,2
2956,0,323,3,2,3
2957,0,124,1,2,4
2958,0,411,4,1,1
2959,0,254,2,5,4
2960,0,111,1,1,1
2961,0,355,3,5,5
2962,0,154,1,5,4
2963,0,255,2,5,5
2964,0,323,3,2,3
2965,0,455,4,5,5
2966,0,122,1,2,2
2967,0,112,1,1,2
2968,0,454,4,5,4
2969,0,354,3,5,4
2970,0,253,2,5,3
2971,0,131,1,3,1
2972,0,512,5,1,2
2973,0,521,5,2,1
2974,0,234,2,3,4
2975,0,533,5,3,3
2976,0,322,3,2,2
2977,0,433,4,3,3
2978,0,354,3,5,4
2979,0,553,5,5,3
2980,0,353,3,5,3
2981,0,211,2,1,1
2982,0,554,5,5,4
2983,0,553,5,5,3
2984,0,311,3,1,1
2985,0,521,5,2,1
2986,0,523,5,2,3
2987,0,111,1,1,1
2988,0,232,2,3,2
2989,0,155,1,5,5
2990,0,512,5,1,2
2991,0,533,5,3,3
2992,0,122,1,2,2
2993,0,432,4,3,2
2994,0,222,2,2,2
2995,0,254,2,5,4
2996,0,112,1,1,2
2997,0,323,3,2,3
2998,1,524,5,2,4
2999,0,234,2,3,4
3000,0,355,3,5,5
3001,0,122,1,2,2
3002,0,533,5,3,3
3003,0,553,5,5,3
3004,0,233,2,3,3
3005,0,255,2,5,5
3006,0,432,4,3,2
3007,0,221,2,2,1
3008,0,324,3,2,4
3009,0,454,4,5,4
3010,0,435,4,3,5
3011,0,211,2,1,1
3012,0,455,4,5,5
3013,0,354,3,5,4
3014,0,211,2,1,1
3015,0,352,3,5,2
3016,0,454,4,5,4
3017,0,522,5,2,2
3018,0,455,4,5,5
3019,0,254,2,5,4
3020,0,433,4,3,3
3021,0,311,3,1,1
3022,0,234,2,3,4
3023,0,554,5,5,4
3024,0,511,5,1,1
3025,0,555,5,5,5
3026,0,111,1,1,1
3027,0,524,5,2,4
3028,0,412,4,1,2
3029,0,221,2,2,1
3030,0,155,1,5,5
3031,0,433,4,3,3
3032,0,554,5,5,4
3033,0,222,2,2,2
3034,0,111,1,1,1
3035,0,555,5,5,5
3036,0,512,5,1,2
3037,0,211,2,1,1
3038,0,233,2,3,3
3039,0,111,1,1,1
3040,0,522,5,2,2
3041,0,433,4,3,3
3042,0,411,4,1,1
3043,0,255,2,5,5
3044,0,111,1,1,1
3045,0,434,4,3,4
3046,0,454,4,5,4
3047,0,354,3,5,4
3048,0,433,4,3,3
3049,0,312,3,1,2
3050,0,554,5,5,4
3051,0,354,3,5,4
3052,0,122,1,2,2
3053,0,354,3,5,4
3054,0,455,4,5,5
3055,0,533,5,3,3
3056,0,335,3,3,5
3057,0,232,2,3,2
3058,0,355,3,5,5
3059,0,423,4,2,3
3060,0,411,4,1,1
3061,0,355,3,5,5
3062,0,121,1,2,1
3063,1,113,1,1,3
3064,0,553,5,5,3
3065,0,211,2,1,1
3066,0,354,3,5,4
3067,0,222,2,2,2
3068,0,453,4,5,3
3069,0,332,3,3,2
3070,0,555,5,5,5
3071,0,533,5,3,3
3072,0,355,3,5,5
3073,0,235,2,3,5
3074,0,524,5,2,4
3075,0,222,2,2,2
3076,0,224,2,2,4
3077,0,322,3,2,2
3078,0,233,2,3,3
3079,0,255,2,5,5
3080,0,211,2,1,1
3081,0,322,3,2,2
3082,0,311,3,1,1
3083,0,453,4,5,3
3084,0,454,4,5,4
3085,0,355,3,5,5
3086,0,254,2,5,4
3087,0,334,3,3,4
3088,0,334,3,3,4
3089,0,154,1,5,4
3090,0,454,4,5,4
3091,0,435,4,3,5
3092,0,555,5,5,5
3093,0,534,5,3,4
3094,0,354,3,5,4
3095,0,354,3,5,4
3096,0,512,5,1,2
3097,0,234,2,3,4
3098,0,112,1,1,2
3099,0,455,4,5,5
3100,0,524,5,2,4
3101,0,334,3,3,4
3102,0,422,4,2,2
3103,0,511,5,1,1
3104,0,253,2,5,3
3105,0,122,1,2,2
3106,0,454,4,5,4
3107,0,322,3,2,2
3108,0,523,5,2,3
3109,0,233,2,3,3
3110,0,335,3,3,5
3111,0,211,2,1,1
3112,0,252,2,5,2
3113,0,534,5,3,4
3114,0,423,4,2,3
3115,0,322,3,2,2
3116,0,211,2,1,1
3117,0,211,2,1,1
3118,0,122,1,2,2
3119,0,154,1,5,4
3120,0,111,1,1,1
3121,0,533,5,3,3
3122,0,111,1,1,1
3123,0,455,4,5,5
3124,0,534,5,3,4
3125,0,123,1,2,3
3126,0,455,4,5,5
3127,0,233,2,3,3
3128,0,322,3,2,2
3129,0,355,3,5,5
3130,0,312,3,1,2
3131,0,555,5,5,5
3132,0,511,5,1,1
3133,0,353,3,5,3
3134,0,255,2,5,5
3135,0,211,2,1,1
3136,0,212,2,1,2
3137,0,323,3,2,3
3138,0,454,4,5,4
3139,0,355,3,5,5
3140,0,455,4,5,5
3141,0,255,2,5,5
3142,0,153,1,5,3
3143,0,313,3,1,3
3144,0,355,3,5,5
3145,0,211,2,1,1
3146,0,255,2,5,5
3147,0,132,1,3,2
3148,0,122,1,2,2
3149,0,134,1,3,4
3150,0,255,2,5,5
3151,0,533,5,3,3
3152,0,454,4,5,4
3153,0,123,1,2,3
3154,0,211,2,1,1
3155,0,111,1,1,1
3156,0,523,5,2,3
3157,0,122,1,2,2
3158,0,553,5,5,3
3159,0,533,5,3,3
3160,0,111,1,1,1
3161,0,435,4,3,5
3162,0,554,5,5,4
3163,0,254,2,5,4
3164,0,254,2,5,4
3165,0,322,3,2,2
3166,0,522,5,2,2
3167,0,433,4,3,3
3168,0,253,2,5,3
3169,0,521,5,2,1
3170,0,555,5,5,5
3171,0,553,5,5,3
3172,0,135,1,3,5
3173,0,255,2,5,5
3174,0,334,3,3,4
3175,0,511,5,1,1
3176,0,433,4,3,3
3177,0,533,5,3,3
3178,0,454,4,5,4
3179,0,121,1,2,1
3180,0,121,1,2,1
3181,0,453,4,5,3
3182,0,512,5,1,2
3183,0,211,2,1,1
3184,0,455,4,5,5
3185,0,111,1,1,1
3186,0,453,4,5,3
3187,0,355,3,5,5
3188,0,422,4,2,2
3189,0,454,4,5,4
3190,0,223,2,2,3
3191,0,422,4,2,2
3192,0,455,4,5,5
3193,0,521,5,2,1
3194,0,355,3,5,5
3195,0,124,1,2,4
3196,0,434,4,3,4
3197,1,222,2,2,2
3198,0,312,3,1,2
3199,0,334,3,3,4
3200,0,354,3,5,4
3201,0,331,3,3,1
3202,0,111,1,1,1
3203,0,533,5,3,3
3204,0,222,2,2,2
3205,0,353,3,5,3
3206,0,555,5,5,5
3207,0,554,5,5,4
3208,1,211,2,1,1
3209,0,211,2,1,1
3210,0,433,4,3,3
3211,0,123,1,2,3
3212,0,454,4,5,4
3213,0,422,4,2,2
3214,0,211,2,1,1
3215,0,123,1,2,3
3216,0,555,5,5,5
3217,0,311,3,1,1
3218,0,532,5,3,2
3219,0,555,5,5,5
3220,0,134,1,3,4
3221,0,132,1,3,2
3222,0,411,4,1,1
3223,0,432,4,3,2
3224,0,324,3,2,4
3225,0,221,2,2,1
3226,0,133,1,3,3
3227,0,454,4,5,4
3228,0,211,2,1,1
3229,0,124,1,2,4
3230,0,555,5,5,5
3231,0,155,1,5,5
3232,0,533,5,3,3
3233,0,533,5,3,3
3234,0,111,1,1,1
3235,0,322,3,2,2
3236,0,323,3,2,3
3237,0,453,4,5,3
3238,0,254,2,5,4
3239,0,121,1,2,1
3240,0,254,2,5,4
3241,0,235,2,3,5
3242,0,211,2,1,1
3243,0,111,1,1,1
3244,0,454,4,5,4
3245,0,423,4,2,3
3246,0,123,1,2,3
3247,0,553,5,5,3
3248,0,111,1,1,1
3249,0,355,3,5,5
3250,0,134,1,3,4
3251,0,122,1,2,2
3252,0,411,4,1,1
3253,0,154,1,5,4
3254,0,522,5,2,2
3255,0,211,2,1,1
3256,0,255,2,5,5
3257,0,423,4,2,3
3258,0,225,2,2,5
3259,0,455,4,5,5
3260,0,222,2,2,2
3261,0,255,2,5,5
3262,0,334,3,3,4
3263,0,555,5,5,5
3264,0,155,1,5,5
3265,0,124,1,2,4
3266,0,323,3,2,3
3267,0,255,2,5,5
3268,0,554,5,5,4
3269,0,332,3,3,2
3270,0,454,4,5,4
3271,0,221,2,2,1
3272,0,154,1,5,4
3273,0,533,5,3,3
3274,0,553,5,5,3
3275,0,111,1,1,1
3276,0,533,5,3,3
3277,0,552,5,5,2
3278,0,454,4,5,4
3279,0,223,2,2,3
3280,0,554,5,5,4
3281,0,411,4,1,1
3282,0,111,1,1,1
3283,0,223,2,2,3
3284,1,532,5,3,2
3285,0,533,5,3,3
3286,0,233,2,3,3
3287,0,312,3,1,2
3288,0,354,3,5,4
3289,0,211,2,1,1
3290,0,312,3,1,2
3291,0,135,1,3,5
3292,0,122,1,2,2
3293,0,433,4,3,3
3294,0,454,4,5,4
3295,0,553,5,5,3
3296,0,354,3,5,4
3297,0,111,1,1,1
